Year,5%,Mean,95%
2015.000000000000,1.011144608189148,1.103229250277399,1.194781866470071
2016.000000000000,1.029887849284629,1.126901763726403,1.229157003732183
2017.000000000000,1.047697989419192,1.151919167334748,1.264237823310561
2018.000000000000,1.064357115146933,1.177257279186332,1.300235844871304
2019.000000000000,1.081321736737715,1.202910643228808,1.336964835173345
2020.000000000000,1.100338789488446,1.229934511291803,1.377739358872148
2021.000000000000,1.119937782242221,1.255799225135755,1.412803966933381
2022.000000000000,1.138716512481406,1.281325570401344,1.447621289126446
2023.000000000000,1.154824296961826,1.306667293213803,1.481779292113480
2024.000000000000,1.171267595654264,1.332846258276053,1.515087607265530
2025.000000000000,1.183635069575731,1.357636731600403,1.548510258018096
2026.000000000000,1.201553500518716,1.381202411243138,1.581507169502703
2027.000000000000,1.219137705763506,1.405550502516968,1.615513408180928
2028.000000000000,1.237643951975757,1.432808940708781,1.649756037744748
2029.000000000000,1.256396785535068,1.458037593503638,1.684459967021320
2030.000000000000,1.274936568271051,1.482942755762270,1.719285453897807
2031.000000000000,1.292468584707412,1.506218010741999,1.753360468622823
2032.000000000000,1.308623294101188,1.529446014101711,1.785807755600006
2033.000000000000,1.324961657783553,1.551432290978890,1.819314982323102
2034.000000000000,1.342530448089616,1.572800123062760,1.852066717813797
2035.000000000000,1.359069944538490,1.594112393233473,1.883886441373794
2036.000000000000,1.375798721833882,1.617129302052716,1.915774851605658
2037.000000000000,1.392802574335380,1.640932093307593,1.947663860125229
2038.000000000000,1.411512043538506,1.665194436449729,1.981725927171893
2039.000000000000,1.430457863527148,1.689145254915772,2.015682911162007
2040.000000000000,1.447977301937588,1.712334759468767,2.048896824633195
2041.000000000000,1.464779510570541,1.736928985891696,2.083229703021045
2042.000000000000,1.482958172105699,1.761675215485853,2.117549809711891
2043.000000000000,1.501285494546965,1.786704845768131,2.151695108973837
2044.000000000000,1.518787094719242,1.809090932484144,2.186173353111513
2045.000000000000,1.535671297561093,1.830748445375887,2.226299123668887
2046.000000000000,1.551353970019864,1.854509374921051,2.258704353254239
2047.000000000000,1.566968531338836,1.879956885551003,2.293169330986506
2048.000000000000,1.583189501940827,1.901738632855262,2.328049804452505
2049.000000000000,1.597920268376517,1.922370183236501,2.359299245443345
2050.000000000000,1.613801546322585,1.945773952960029,2.400274990804041
2051.000000000000,1.630250556770416,1.973295137181203,2.423388203048785
2052.000000000000,1.647301767478667,1.994489480628724,2.461921457303672
2053.000000000000,1.661258232273453,2.017039307240727,2.494223806439130
2054.000000000000,1.675918117940904,2.038640485367845,2.524524755939417
2055.000000000000,1.690577164761637,2.061187218890431,2.545671127787888
2056.000000000000,1.703619849040057,2.083904415251910,2.576943513780297
2057.000000000000,1.717177834944992,2.104357818026344,2.606077760399856
2058.000000000000,1.730962089990991,2.124835498843853,2.633794612105778
2059.000000000000,1.743458393353137,2.145506849961031,2.662063183471143
2060.000000000000,1.758285298623466,2.165121682983608,2.699825595115479
2061.000000000000,1.773046520911895,2.186229470745906,2.728224836907218
2062.000000000000,1.785509831347526,2.205377039197232,2.765178908370747
2063.000000000000,1.799375500130000,2.225378859349763,2.792999655781339
2064.000000000000,1.814209078734776,2.245274116522965,2.819375595769235
2065.000000000000,1.827924401037371,2.263407089726816,2.846629969271956
2066.000000000000,1.840756963658778,2.281256409859877,2.871768497458369
2067.000000000000,1.854123418373639,2.298366148618806,2.897578101996441
2068.000000000000,1.867429464065500,2.316237794366196,2.921361727790963
2069.000000000000,1.879681028643527,2.333860646961639,2.945109756968359
2070.000000000000,1.890761741236680,2.349677231980654,2.968366922742272
2071.000000000000,1.901598856647638,2.365764146647241,3.000346851212024
2072.000000000000,1.914047230726197,2.385652581523845,3.024821906792845
2073.000000000000,1.926265692963141,2.400872440914906,3.047696385774695
2074.000000000000,1.937030967599739,2.420856025464448,3.072036799305653
2075.000000000000,1.947886629700426,2.436986627793978,3.095418606614993
2076.000000000000,1.959221779585036,2.449282569916706,3.118471458815042
2077.000000000000,1.970828215305596,2.469227024986556,3.142116962817691
2078.000000000000,1.981238540654623,2.484956600773621,3.165511963597964
2079.000000000000,1.990776585611687,2.498688922186961,3.186745369482967
2080.000000000000,1.999453727856842,2.512986405915874,3.207514772846567
2081.000000000000,2.008041730579369,2.527228874071578,3.228755901772369
2082.000000000000,2.017824317078491,2.542410977822211,3.250691704655104
2083.000000000000,2.025909161838232,2.557049642119110,3.272186146528787
2084.000000000000,2.033985478702412,2.571728182087239,3.292892258121448
2085.000000000000,2.044171133557958,2.586203366835649,3.312704514954170
2086.000000000000,2.054352756165188,2.600524191055035,3.334216546816493
2087.000000000000,2.062797687969300,2.614442536955130,3.355945505650742
2088.000000000000,2.070566442724850,2.627413769063695,3.376209412249879
2089.000000000000,2.078155205109254,2.638886883053936,3.396525164481891
2090.000000000000,2.085345749485891,2.650091970257829,3.415727346740452
2091.000000000000,2.093935020295826,2.664827267419061,3.435020169946073
2092.000000000000,2.100788431225030,2.675315456997634,3.453625845798858
2093.000000000000,2.107396097311242,2.686949805610418,3.471900048231816
2094.000000000000,2.114528169856752,2.698345706932050,3.487837780475231
2095.000000000000,2.121174476384338,2.709810211549113,3.504371380569069
2096.000000000000,2.126581449670941,2.721366588884118,3.520521903405434
2097.000000000000,2.132023202616776,2.730280536642366,3.536065590555114
2098.000000000000,2.138235772581498,2.739833944639895,3.550991276932196
2099.000000000000,2.144144373483601,2.748133705341387,3.565740716869523
