Year,5%,Mean,95%
2015.000000000000,1.004819770795513,1.094355371707038,1.191356909327664
2016.000000000000,1.020225948862539,1.117928984178943,1.223910537512729
2017.000000000000,1.037919257276923,1.143450954299930,1.257961741887633
2018.000000000000,1.055630760218604,1.169831476767321,1.293765534093176
2019.000000000000,1.072718511267478,1.194815689259759,1.333080908825384
2020.000000000000,1.091036930738058,1.220170946525605,1.370755150499996
2021.000000000000,1.109033940425360,1.246637159458847,1.406841456187012
2022.000000000000,1.125932763916097,1.272722974614036,1.442604037282837
2023.000000000000,1.143262484378585,1.298628834710558,1.473310668795081
2024.000000000000,1.160836265680661,1.323940761743512,1.514017394332670
2025.000000000000,1.178657790469369,1.349195875714134,1.549546990530077
2026.000000000000,1.197034988864125,1.375721085836694,1.585632059465587
2027.000000000000,1.215712848447609,1.403254349976567,1.622117376492940
2028.000000000000,1.235792308145979,1.432134838609275,1.655038044920400
2029.000000000000,1.255146496187015,1.460234515150054,1.692432561648252
2030.000000000000,1.275278833145089,1.488259292215729,1.730267693907512
2031.000000000000,1.295744599205414,1.517410639354210,1.768977615670483
2032.000000000000,1.316980207957595,1.546276025285596,1.807687353641295
2033.000000000000,1.336947039888533,1.574460239623207,1.847415638136963
2034.000000000000,1.359466229763200,1.601990581839867,1.886146522038763
2035.000000000000,1.381661204023772,1.629818762297442,1.924070301588838
2036.000000000000,1.403978168746543,1.659600945116512,1.967068668973933
2037.000000000000,1.426399278753085,1.690527409447634,2.006207026940428
2038.000000000000,1.446730797623922,1.720359927597269,2.046633260431213
2039.000000000000,1.470006730247978,1.749494160137460,2.086582468441344
2040.000000000000,1.497057271705476,1.781320366347479,2.128589055286525
2041.000000000000,1.522525370547796,1.815078355209781,2.166976675050206
2042.000000000000,1.547611927652392,1.847174852153686,2.214677385919436
2043.000000000000,1.571469403785060,1.876230381836789,2.256587779837925
2044.000000000000,1.595442963947487,1.907567188666911,2.299763869887964
2045.000000000000,1.619481419050125,1.940398883979673,2.343254961677100
2046.000000000000,1.644293209809687,1.973963076678114,2.386487628777335
2047.000000000000,1.669187416101723,2.006339542365465,2.429366418990997
2048.000000000000,1.692866399262988,2.037212553348312,2.470722476315645
2049.000000000000,1.717817481824106,2.066088304989041,2.513280735092999
2050.000000000000,1.741237338665582,2.100658251917069,2.558017478858506
2051.000000000000,1.766395100576653,2.133239501990834,2.599704479263395
2052.000000000000,1.791891347211797,2.166502307686905,2.643467119515468
2053.000000000000,1.818807570092849,2.200312819452086,2.687983500661307
2054.000000000000,1.841548792347788,2.234904157895377,2.732865773670462
2055.000000000000,1.864379410344561,2.268249558278060,2.781599759102049
2056.000000000000,1.890380396065037,2.300380699736910,2.827362135357538
2057.000000000000,1.917329206136522,2.333724096415747,2.872319337412776
2058.000000000000,1.943529933304807,2.368426761430688,2.917282494966078
2059.000000000000,1.967684458591550,2.403768093186974,2.963919836919363
2060.000000000000,1.991583338776086,2.438560718585168,3.009826119615078
2061.000000000000,2.017031072289246,2.473101372129817,3.056240383497430
2062.000000000000,2.039082805036208,2.510043872449884,3.104100940557562
2063.000000000000,2.065378282077321,2.546709029236752,3.152418653543260
2064.000000000000,2.091989670442585,2.584087019872368,3.198879473247207
2065.000000000000,2.117522441911708,2.621832669942718,3.248458547764350
2066.000000000000,2.141511749361384,2.658745783921758,3.297572649774224
2067.000000000000,2.167577405493132,2.695752566231816,3.346323494372681
2068.000000000000,2.192251362475239,2.729997830654546,3.395707389345838
2069.000000000000,2.220263205402388,2.764676094535205,3.444902872308395
2070.000000000000,2.245425751454396,2.799205476473919,3.493878921453836
2071.000000000000,2.272365181894036,2.837206249175318,3.543115348828445
2072.000000000000,2.300354272016258,2.875600342069001,3.592440615436652
2073.000000000000,2.327844686603809,2.912321572531544,3.642674969130392
2074.000000000000,2.357693646417378,2.950057145634794,3.692318713872721
2075.000000000000,2.387656518565173,2.987484986588048,3.743753445468802
2076.000000000000,2.416924635885478,3.028042487300728,3.795487203750297
2077.000000000000,2.441958591641912,3.065965236790399,3.847690731937435
2078.000000000000,2.469616896904877,3.102424882917156,3.898899249722946
2079.000000000000,2.499193851587828,3.140936603997937,3.950080480345767
2080.000000000000,2.528447436634679,3.181039699382553,4.001346384847652
2081.000000000000,2.555687922642162,3.218318401369723,4.053526173376081
2082.000000000000,2.583027883172119,3.254365012125843,4.103912571386135
2083.000000000000,2.611602736284300,3.293176549747868,4.157411058114665
2084.000000000000,2.640273430007139,3.332336794073793,4.213172010643015
2085.000000000000,2.668919218810240,3.371378585299003,4.268736129284125
2086.000000000000,2.696717781777844,3.409118710015789,4.323224653291321
2087.000000000000,2.727168131089374,3.448358067371647,4.377564293286152
2088.000000000000,2.760144965854772,3.489697213715231,4.432394144437368
2089.000000000000,2.789997851651318,3.529516524164657,4.484233766019299
2090.000000000000,2.820434412846658,3.567628710869407,4.541136017031783
2091.000000000000,2.847464528518826,3.606357659347934,4.595606189182653
2092.000000000000,2.876382374570796,3.645376136567721,4.649576731316001
2093.000000000000,2.904347472582606,3.684243772852491,4.704165499003323
2094.000000000000,2.932247133822956,3.721228859283594,4.758397786913460
2095.000000000000,2.959684718253254,3.758451683215963,4.812137963545464
2096.000000000000,2.986875181628693,3.796472137029357,4.867172565307548
2097.000000000000,3.014037051279763,3.835123649069157,4.922075236292883
2098.000000000000,3.040392359924741,3.872383480378294,4.975588315713626
2099.000000000000,3.066456893205954,3.908723065473456,5.027862931214472
